Number,Canonical SMILES,Toxicity Value,Category
22234,CCCC(O)N(Cc1c[nH]c2ccccc12)C1=NCCN1,999.9685737,0
22235,CCC(O)CN(Cc1c[nH]c2ccccc12)C1=NCCN1,999.9685737,0
22236,Cc1[nH]c2ccccc2c1CN(CCCO)C1=NCCN1,999.9685737,0
22237,OCCN(Cc1c(-c2ccccc2)[nH]c2ccccc12)C1=NCCN1,999.9312259,0
22238,OCCCN(Cc1c(-c2ccccc2)[nH]c2ccccc12)C1=NCCN1,999.8565071,0
22239,CCCC(O)N(Cc1c(-c2ccccc2)[nH]c2ccccc12)C1=NCCN1,825.0523486,0
22240,CCC(O)CN(Cc1c(-c2ccccc2)[nH]c2ccccc12)C1=NCCN1,1000.063452,0
22241,COc1ccc(-c2[nH]c3ccccc3c2CN(CCO)C2=NCCN2)cc1,680.9084399,0
22242,COc1ccc(-c2[nH]c3ccccc3c2CN(CCCO)C2=NCCN2)cc1,464.0294228,0
22243,CCCC(O)N(Cc1c(-c2ccc(OC)cc2)[nH]c2ccccc12)C1=NCCN1,382.9970722,0
22244,CCCC(O)N(Cc1c(-c2ccccn2)[nH]c2ccccc12)C1=NCCN1,1000.096295,0
22245,CCCC(O)N(Cc1c(-c2cccnc2)[nH]c2ccccc12)C1=NCCN1,1000.096295,0
22246,OCCCN(Cc1c(-c2ccccn2)[nH]c2ccccc12)C1=NCCN1,999.891254,0
22247,O=C(O)c1ccccc1Nc1cccc(Cl)c1CO,600.9848508,0
22248,Cc1c(Nc2ccccc2C(=O)O)ccc(O)c1Cl,311.9921355,0
22249,COc1ccc(-c2oc(=O)oc2CCN2CCN(c3ccccc3)CC2)cc1,999.8843461,0
22250,COc1ccc(Br)cc1N=Nc1ncc[nH]1,999.9893279,0
22251,COc1ccc(I)cc1N=Nc1ncc[nH]1,999.9908561,0
22252,COc1ccccc1N=Nc1ncc[nH]1,629.9781912,0
22253,COc1ccc(Cl)cc1N=Nc1ncc[nH]1,794.993281,0
22254,COc1ccc(F)cc1N=Nc1ncc[nH]1,321.9897639,0
22255,COC1CC2C=C(C)C=CC=CC(=O)NC(c3ccccc3)CC=CCCC(O)CC(=O)C2=C1O,499.9989532,0
22256,O=c1n(CC2CO2)c(=O)n(CC2CO2)n1CC1CO1,39.99896013,-1
22257,CC(C)CC(NC(=O)C(O)C(O)C(N)CC(=O)O)C1Cc2cccc(O)c2C(=O)O1,178.9789139,0
22258,O=S1(N2CC2)=NP(N2CC2)(N2CC2)=NP(N2CC2)(N2CC2)=N1,249.9931006,0
22259,COc1ccc(Nc2ncccc2C(=O)NN)cc1,459.9982185,0
22260,O=C1OCCC1N1CCN(c2cccc(Cl)c2)CC1,299.994657,0
22261,CC1(C)CC(NC(=O)C(F)(F)F)C(=O)O1,799.978682,0
22262,CC1(C)CC(NC(=O)C23CC4CC(CC(C4)C2)C3)C(=O)O1,800.0247089,0
22263,CCOC(=O)CCC(=O)NC1CC(C)(C)OC1=O,799.9813439,0
22264,CC1(C)CC(NC(=O)C=Cc2ccccc2)C(=O)O1,799.9845743,0
22265,CCOC(=O)NC1CC(C)(C)OC1=O,799.9920491,0
22266,CC1(C)CC(NC(=O)Nc2ccccc2)C(=O)O1,799.993556,0
22267,CC1(C)CC(NC(=O)c2ccc(Cl)cc2)C(=O)O1,799.9940226,0
22268,CC1(C)CC(NC(=O)c2cccc(Cl)c2)C(=O)O1,799.9940226,0
22269,CC1(C)CC(NC(=O)c2ccccc2Cl)C(=O)O1,799.9940226,0
22270,CC1(C)CC(NC(=O)c2ccc(F)cc2)C(=O)O1,799.9777121,0
22271,CC1(C)CC(NC(=O)c2ccc(C(F)(F)F)cc2)C(=O)O1,799.9893783,0
22272,O=C(NC1CCOC1=O)c1ccc(Cl)cc1,799.9732948,0
22273,O=C(NC1CCOC1=O)c1ccc(Br)cc1,800.0028149,0
22274,CC1(C)CC(NC(=O)c2ccccn2)C(=O)O1,799.9829253,0
22275,CC1(C)CC(NC(=O)c2ccncc2)C(=O)O1,149.9967985,0
22276,O=C(NC1CCOC1=O)c1ccccn1,799.9961205,0
22277,O=C(NC1CCOC1=O)c1cccs1,799.9924251,0
22278,CC1(C)CC(n2c(CC(N)=O)cc3ccccc32)C(=O)O1,399.9986027,0
22279,CC1(C)CC(N2C(=O)c3cccnc3C2=O)C(=O)O1,799.972335,0
22280,CC1(C)CC(N2C(=O)CCC2=O)C(=O)O1,799.9734868,0
22281,CC1(C)CC(NC(=O)c2ccccc2C(=O)c2ccccc2)C(=O)O1,800.0592804,0
22282,O=C(Nc1ccc(Cl)cc1)NC1CCOC1=O,399.995288,0
22283,Clc1ccc(-c2nn3c(-c4ccccc4)nnc3s2)cc1,800.0383646,0
22284,CSc1nsc(SCC(N)=O)c1C#N,700.1312384,0
22285,CSc1snc2sc(C(N)=O)c(N)c12,700.1312384,0
22286,CSc1nsc2sc(C(N)=O)c(N)c12,700.1312384,0
22287,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,183.994711,0
22288,CCN(CC)CC(=O)N(C)CCOc1c(C)cc(C)cc1C,131.9784632,0
22289,CCN(CC)CC(=O)N(C)CCOc1ccccc1,199.9931912,0
22290,CCN(CC)CCN(C)CC(=O)Nc1ccccc1Cl,183.9938222,0
22291,CCN(CC)CC(=O)Nc1ccccc1Cl,599.9900301,0
22292,CCCN(CCC)CC(=O)Nc1c(Cl)cccc1Cl,549.9401452,0
22293,CCN(CC)CC(=O)Nc1c(Cl)cc(Cl)cc1Cl,489.9620184,0
22294,COc1cc(-c2nnc(SCC(=O)O)[nH]2)cc(OC)c1OC,649.9880127,0
22295,O=C(O)CSc1nnc(-c2ccc3c(c2)OCO3)[nH]1,649.9837079,0
22296,CCOc1c(OC)cc(-c2nnc(SCC(=O)O)[nH]2)cc1OC,649.994254,0
22297,COc1cc(-c2nc3n(n2)C(=O)CS3)cc(OC)c1OC,649.9978857,0
22298,O=C1CSc2nc(-c3ccc4c(c3)OCO4)nn21,649.9950249,0
22299,CCOc1c(OC)cc(-c2nc3n(n2)C(=O)CS3)cc1OC,649.983819,0
22300,CCCCNc1c2c(nc3ccccc13)CCCCCC2,29.99670716,-1
22301,CC1=CCC2CC(CC3(CCC(C)C(C(C)C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O,667.9520058,0
22302,O=C(CCCN1CC2Cc3c([nH]c4ccccc34)CN2C1)c1ccc(F)cc1,800.0784188,0
22303,COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(O)C3O)ccc(O)c12,1000.031089,0
22304,COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O,565.9815919,0
22305,COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1,282.9907957,0
22306,COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O,399.9869906,0
22307,COc1cccc(CC(=O)O)c1-c1ccc(Cl)cc1,565.9815919,0
22308,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,565.9815919,0
22309,COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1,565.9815919,0
22310,COc1cccc(-c2ccc(Cl)cc2)c1CC(=O)O,475.9845184,0
22311,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,672.9781119,0
22312,COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1,237.992259,0
22313,O=[N+]([O-])c1cc(CN(CCO)CCO)ccc1O,749.976586,0
22314,COc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],207.9961524,0
22315,CCOc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],609.9957095,0
22316,CCCOc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],513.9844938,0
22317,CCCCOc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],619.9880906,0
22318,CC(C)COc1ccc(CN(CCO)CCO)cc1[N+](=O)[O-],511.9901657,0
22319,O=[N+]([O-])c1cc(CN(CCCl)CCCl)ccc1O,84.99710042,0
22320,COc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],103.9976301,0
22321,CCOc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],154.9980697,0
22322,CCCOc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],207.9807653,0
22323,CCCCOc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],311.9481871,0
22324,CC(C)COc1ccc(CN(CCCl)CCCl)cc1[N+](=O)[O-],315.9475231,0
22325,CCN(CC)c1ccc(CN2CCN(CCN)C(=O)C2=O)cc1,199.98681,0
22326,O=C1C(=O)N(Cc2ccc(Nc3ncccn3)cc2)CCN1Cc1ccccc1,999.8890155,0
22327,O=C1C(=O)N(c2ccccc2)CCN1Cc1ccc(Nc2ncccn2)cc1,199.9914304,0
22328,Nc1cccc(CN2CCN(Cc3ccc(Nc4ncccn4)cc3)C(=O)C2=O)n1,399.9543926,0
22329,CCCCCCN1CCN(Cc2ccc(Nc3ncccn3)cc2)C(=O)C1=O,1000.052427,0
22330,Nc1ccc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)nc1,200.0149452,0
22331,O=C1C(=O)N(Cc2ccc(Nc3ncccn3)cc2)CCN1Cc1ccc(Nc2ncccn2)cc1,499.966703,0
22332,COC(=O)c1ccc(CN2CCN(Cc3ccc(Nc4ncccn4)cc3)C(=O)C2=O)cc1,500.0235699,0
22333,O=C1C(=O)N(Cc2ccc([N+](=O)[O-])cc2)CCN1Cc1ccc(Nc2ncccn2)cc1,499.9537512,0
22334,O=C1C(=O)N(Cc2ccc(Nc3ncccn3)cc2)CCN1Cc1ccc(Cl)cc1,200.0056887,0
22335,Nc1ccc(CN2CCN(Cc3ccc(Nc4ncccn4)cc3)C(=O)C2=O)cc1,499.9279432,0
22336,COc1ccc(CN2CCN(Cc3ccc(Nc4ncccn4)cc3)C(=O)C2=O)c(OC)c1,500.0055865,0
22337,CC(c1ccccc1)N1CCN(Cc2ccc(Nc3ncccn3)cc2)C(=O)C1=O,500.0373623,0
22338,O=C1C(=O)N(Cc2ccc(Nc3ncccn3)cc2)CCN1CCc1ccccc1,500.0373623,0
22339,O=C1C(=O)N(Cc2ccc(Nc3ncccn3)cc2)CCN1CCCc1ccccc1,500.0036102,0
22340,O=C1C(=O)N(c2cnccn2)CCN1Cc1ccc(Nc2ncccn2)cc1,500.0106553,0
22341,O=C1C(=O)N(Cc2cnccn2)CCN1Cc1ccc(Nc2ncccn2)cc1,499.9756045,0
22342,O=C1C(=O)N(CC2CCCCC2)CCN1Cc1ccc(Nc2ncccn2)cc1,500.0114363,0
22343,Cc1nc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)ccc1N,200.0014439,0
22344,Cc1cc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)ncc1N,200.0014439,0
22345,Cc1cc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)nc(C)c1N,199.9888247,0
22346,O=C1C(=O)N(Cc2ccc(Nc3ccccn3)cc2)CCN1Cc1ccccc1,199.9715361,0
22347,Cc1ccc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)nc1,200.0089894,0
22348,O=C1C(=O)N(Cc2ccc(Nc3ccc(Cl)cn3)cc2)CCN1Cc1ccccc1,500.0000005,0
22349,CCCCCCN1CCN(Cc2ccc(Nc3ccccn3)cc2)C(=O)C1=O,500.0105123,0
22350,CCCCCCN1CCN(Cc2ccc(Nc3ccncc3)cc2)C(=O)C1=O,100.0021025,0
22351,CCCCCCN1CCN(Cc2ccc(NC(=O)CCl)cc2)C(=O)C1=O,400.0126352,0
22352,CCCCCCN1CCN(Cc2ccc(NC(=O)CCCl)cc2)C(=O)C1=O,599.9771529,0
22353,CCCCCCN1CCN(Cc2ccc(NC(C)C)cc2)C(=O)C1=O,100.0037629,0
22354,CCCCCCN1CCN(Cc2ccc(N(C(C)=O)C(C)=O)cc2)C(=O)C1=O,500.0258075,0
22355,CCN(CC)c1ccc(CN2CCN(Cc3ccccn3)C(=O)C2=O)cc1,500.047754,0
22356,CCN(CC)c1ccc(CN2CCN(Cc3cccnc3)C(=O)C2=O)cc1,500.047754,0
22357,CCCCCCN1CCN(Cc2ccc(Nc3nccs3)cc2)C(=O)C1=O,499.9728347,0
22358,CCCCCCN1CCN(Cc2ccc(N3CCCCC3)cc2)C(=O)C1=O,149.9899064,0
22359,CCCCCCN1CCN(Cc2ccc(N(CC)CC)cc2Cl)C(=O)C1=O,99.98502391,0
22360,CCCCCCN1CCN(Cc2ccc(N(CC)CC)c(Cl)c2)C(=O)C1=O,99.98502391,0
22361,CCCCCCN1CCN(Cc2ccc(N(CC)CC)c(C)c2)C(=O)C1=O,99.98902398,0
22362,Nc1ccc(Nc2ccc(CN3CCN(Cc4ccccc4)C(=O)C3=O)cc2)nc1Cl,199.9931179,0
22363,C=C(C)C#CC(C)(O)C(C)CSCC,424.9839897,0
22364,C=C(C)C#CC(C)(O)C(C)CSCCC,470.9895968,0
22365,C=C(C)C#CC(C)(O)C(C)CSCCCC,507.995774,0
22366,COC(=O)c1c(OC)c2ccccc2n1CCN(C)C,170.9962873,0
22367,COc1c(C(=O)O)n(CCN(C)C)c2ccccc12,966.9668209,0
22368,COc1c(C(N)=O)n(CCN(C)C)c2ccccc12,67.99869899,0
22369,CNC(=O)c1c(OC)c2ccccc2n1CCN(C)C,67.99950602,0
22370,NC(=O)CSc1c([N+](=O)[O-])ncn1Cc1ccc(Cl)cc1,1274.980491,0
22371,Cc1nc([N+](=O)[O-])c(SCC(N)=O)n1Cc1ccccc1,1239.971665,0
22372,Cc1nc([N+](=O)[O-])c(SCC(N)=O)n1Cc1ccc(F)cc1,1219.973668,0
22373,Cc1nc([N+](=O)[O-])c(SCC(N)=O)n1Cc1ccc(Cl)cc1,1199.992958,0
22374,Cc1nc([N+](=O)[O-])c(SCC#N)n1Cc1ccccc1,1219.991537,0
22375,Cc1nc([N+](=O)[O-])c(SCC#N)n1Cc1ccc(F)cc1,779.9949077,0
22376,Cc1nc([N+](=O)[O-])c(SCC#N)n1Cc1ccc(Cl)cc1,1049.977228,0
22377,CCCCN1CCC(NC(=O)c2ccncc2)CC1,225.992218,0
22378,CN=C1COc2ccccc2C(=O)C1,663.9859637,0
22379,CNC1COc2ccccc2C(=O)C1,137.0,0
22380,C=CCNCC(=O)Nc1c(C)cccc1Cl,374.9874325,0
22381,CCN(CC)CC(=O)Nc1cccc(Cl)c1C,199.9913646,0
22382,CCN(CC)CC(=O)Nc1c(C)cccc1Cl,166.9927892,0
22383,Cc1cccc(Cl)c1NC(=O)CN(C)C,242.9924971,0
22384,CCCN(CCC)CC(=O)Nc1c(C)cccc1Cl,244.9956683,0
22385,CCNCC(=O)Nc1c(C)cccc1Cl,269.9916631,0
22386,Cc1cccc(Cl)c1NC(=O)CNC(C)C,274.9954308,0
22387,CNCC(=O)Nc1c(C)cccc1Cl,304.9856594,0
22388,Cc1cccc(Cl)c1NC(=O)CN1CCCCC1C,109.9964743,0
22389,Cc1cccc(Cl)c1NC(=O)CN1CCCCC1,169.9923532,0
22390,CCCNCC(=O)Nc1c(C)cccc1Cl,399.9933534,0
22391,CCN(CC)CC(=O)N(CC)c1ccccc1C,99.99597382,0
22392,CCN(CC)CC(=O)N(C)c1ccccc1C,199.9974395,0
22393,Cc1cccc(C)c1NC(=O)CN1CCCCC1,139.9977267,0
22394,Cc1cccc(Cl)c1NC(=O)CN1C(C)CCCC1C,77.49842276,0
22395,Cc1ccc(-c2cnn/c(=N/NC(=O)C34CC5CC(CC(C5)C3)C4)[nH]2)cc1,216.0207996,0
22396,C=CCC1(C(C)C)C(=O)N(CC[N+](C)(CC)CC)C(=O)N(Cc2ccccc2)C1=O,130.0094074,0
22397,C=CCC1(CC=C)C(=O)N(CC[N+](C)(CC)CC)C(=O)N(Cc2ccccc2)C1=O,169.9777483,0
22398,CC[N+](CC)(CC)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](CC)(CC)CC)cc2)cc1,0.999872338,-1
22399,C[N+](C)(CCO)C(=O)CCc1ccc(-c2ccc(CCC(=O)[N+](C)(C)CCO)cc2)cc1,9.999999991,-1
22400,CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,78.22992493,0
22401,CC[N+](C)(CC)CCN1c2ccccc2Sc2ccccc21,64.00204151,0
22402,CC[N+](C)(CC)CCCN1c2ccccc2Sc2ccccc21,59.99688564,0
22403,CC[N+](CC)(CC)CCOC(c1ccccc1)c1ccccc1,53.92057076,0
22404,CC(CN1CCC1)C(O)(c1ccccc1)c1ccccc1,178.0006327,0
22405,C[N+](C)(CCO)CC(=O)c1ccc(-c2ccccc2)cc1,2.500184613,-1
22406,CC[N+](CC)(CCCO)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](CC)(CC)CCCO)cc2)cc1,499.9919789,0
22407,C[N+](C)(C)CCN1c2ccccc2Sc2ccccc21,82.98953186,0
22408,CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1cc[n+](C)cc1,428.9962519,0
22409,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1Cl,29.99946963,-1
22410,CCN(CC)C(C)CC(=O)Nc1c(C)cccc1C,29.99919967,-1
22411,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc[n+]1C,274.9848733,0
22412,CC1(C)CC(N(C(=O)CN2CCCCC2)c2ccccc2)CCS1,289.9665263,0
22413,CCCCOCC#CCN1CCC(OC(=O)CC)(c2ccccc2)CC1,350.0058741,0
22414,CCN(CC)CCOC(=O)c1c(NC(=O)c2ccccc2)sc(C)c1C,499.991989,0
22415,NC(=O)c1cccc2c1NC(=O)C2(c1ccccc1)c1ccccc1,1410.124523,0
22416,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1C(F)(F)F,99.99214588,0
22417,FC(F)(F)c1cccc(N2CCN(CCCCl)CC2)c1,599.9823966,0
22418,Cc1cnccc1N1CCN(c2ccccc2)CC1,49.9982238,-1
22419,Cc1cnccc1N1CCN(c2cccc(C(F)(F)F)c2)CC1,149.9971994,0
22420,CC1CN(c2ccncc2N)CCN1c1ccccc1,399.9940381,0
22421,Nc1cnccc1N1CCN(c2ccccc2F)CC1,99.99742952,0
22422,Nc1cnccc1N1CCN(c2ccccc2Cl)CC1,49.99792225,-1
22423,CC(C)c1cccc(N2CCN(c3ccncc3N)CC2)c1,149.9908911,0
22424,Nc1cnccc1N1CCN(c2cccc(F)c2)CC1,124.9967869,0
22425,Cc1ccc(N2CCN(c3ccncc3N)CC2)c(C)c1,800.0254972,0
22426,Cc1ccc(C)c(N2CCN(c3ccncc3N)CC2)c1,300.0095609,0
22427,Cc1ccc(N2CCN(c3ccncc3N)CC2)cc1C,150.0047807,0
22428,Nc1cnccc1N1CCN(c2ccc(Cl)c(Cl)c2)CC1,399.966587,0
22429,Nc1cnccc1N1CCN(c2cccc3ccccc23)CC1,400.0039418,0
22430,Nc1cnccc1N1CCNCC1,299.9848519,0
22431,Nc1cnccc1N1CCN(CCc2ccccc2)CC1,90.00286834,0
22432,CC1CN(c2ccncc2N)CCN1c1ccc(Cl)cc1,599.9821664,0
22433,CC1CN(c2ccncc2N)CCN1c1cccc(Cl)c1,124.9962848,0
22434,Cc1cccc(N2CCN(c3ccncc3N)CC2C)c1,150.0047807,0
22435,Nc1cnccc1NCc1ccncc1,149.9962545,0
22436,Nc1cnccc1N1CCOCC1,149.997489,0
22437,Nc1cnccc1Nc1ccc(-c2ccccc2)cc1,499.984694,0
22438,CCN(CCNc1ccncc1N)c1ccccc1,111.9986892,0
22439,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1cc(OC)c(OC)c(OC)c1,999.9697334,0
22440,Nc1cnccc1N1CCN(c2cccc(Br)c2)CC1,149.9986496,0
22441,Nc1cnccc1N1CCN(c2ccc3ccccc3c2)CC1,1000.009855,0
22442,Nc1cnccc1N1CCN(CCO)CC1,799.9928028,0
22443,COC(=O)c1ccc(OCC(O)CNC(C)C)c(OC)c1,206.9993038,0
22444,CCC12C=C(C(=O)OCOC)n3c4c(c5ccccc53)CCN(CCC1)C42,580.0617253,0
22445,C1=Nc2ccccc2Cn2ccnc21,399.9912672,0
22446,c1ccc2c(c1)Cn1ccnc1CN2,199.9892026,0
22447,C=CCC1(C(C)C)C(=O)N(CCN(CC)CC)C(=O)N(Cc2ccccc2)C1=O,349.9693393,0
22448,C=CCC1(C(C)C)C(=O)N(CCN(C)C)C(=O)N(Cc2ccccc2)C1=O,540.0276194,0
22449,C=CCC1(c2ccccc2)C(=O)N(CCN(C)C)C(=O)N(Cc2ccccc2)C1=O,480.0023676,0
22450,C=CCC1(C(C)C)C(=O)N(CCN2CCOCC2)C(=O)N(Cc2ccccc2)C1=O,569.9751885,0
22451,C=CCC1(C(C)C)C(=O)N(CCN2CCCCC2)C(=O)N(Cc2ccccc2)C1=O,459.9485844,0
22452,CCCCOc1ccccc1C(=O)NCCCN(CC)CC,74.98776314,0
22453,C=CCN(C)CC(C)C(O)(c1ccccc1)c1ccccc1,177.9843345,0
22454,CC(C)C(CN)C(O)(c1ccccc1)c1ccccc1,156.006949,0
22455,CCC(CN)C(O)(c1ccccc1)c1ccccc1,55.99758778,0
22456,CC(CNCc1ccccc1)C(O)(c1ccccc1)c1ccccc1,999.8219986,0
22457,CCN(Cc1ccccc1)CC(C)C(O)(c1ccccc1)c1ccccc1,315.9885738,0
22458,CC(CC(O)(c1ccccc1)c1ccccc1)N(C)Cc1ccccc1,562.0227734,0
22459,CC(CNC1CCC1)C(O)(c1ccccc1)c1ccccc1,99.99119921,0
22460,CC(CNC1CCCC1)C(O)(c1ccccc1)c1ccccc1,74.98715474,0
22461,CC(=NCC(C)C(O)(c1ccccc1)c1ccccc1)C1CC1,315.9619694,0
22462,C=CCN(CC=C)CC(C)C(O)(c1ccccc1)c1ccccc1,178.0199338,0
22463,CC(CN(Cc1ccccc1)Cc1ccccc1)C(O)(c1ccccc1)c1ccccc1,1000.037952,0
22464,CCN(CC)CC(C)C(O)(c1cccc(Br)c1)c1cccc(Br)c1,236.982299,0
22465,CCN(CC)CC(C)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,999.9253124,0
22466,CCN(CC)CC(C)C(O)(c1cccc(Cl)c1)c1cccc(Cl)c1,55.99510826,0
22467,CC(=O)N(C(=O)CN1CCCC1)c1c(C)cccc1Cl,119.995115,0
22468,CC(CN)C1(O)c2ccccc2C=Cc2ccccc21,55.98818191,0
22469,CCN(CC)CC(C)C1(O)c2ccccc2C=Cc2ccccc21,75.00839907,0
22470,CCN(CC)CC(C)C1(O)c2ccccc2CCc2ccccc21,75.00463708,0
22471,CN1CCCC1CCC1(O)c2ccccc2CCc2ccccc21,178.0199338,0
22472,COc1ccc(C2(C)OC(=O)OC2(C)C)cc1OC,649.9926768,0
22473,C=C1C(O)C2OC3(CCC(C=CC(C)C4CC(C)=CC5(OC(CC(C)(O)C(=O)O)CCC5O)O4)O3)CCC2OC1C(O)CC(C)C1OC2(CCCCO2)CCC1C,0.191996422,-1
22474,CCCOc1ccccc1C(=O)NCCCN(CCO)CCO,329.9786387,0
22475,O=S(=O)(O)SCCNCC1CC1c1ccccc1,74.99843427,0
22476,CC(CN1CCCC1)C1(O)c2ccccc2-c2ccccc21,132.9954672,0
22477,CCc1csc(N2CC(=O)NC2=O)n1,214.9938935,0
22478,CC(C)Cc1csc(N2CC(=O)NC2=O)n1,680.9999995,0
22479,CCOC(=O)Cc1csc(N2CC(=O)NC2=O)n1,463.9965534,0
22480,O=C1CN(c2nc(-c3ccccc3)cs2)C(=O)N1,825.0000003,0
22481,Cc1ccc(-c2csc(N3CC(=O)NC3=O)n2)cc1,680.9825591,0
22482,CCc1ccc(-c2csc(N3CC(=O)NC3=O)n2)cc1,463.9935404,0
22483,COc1ccc(-c2csc(N3CC(=O)NC3=O)n2)cc1,463.9903778,0
22484,O=C1CN(c2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C(=O)N1,680.9843332,0
22485,O=C1CN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)N1,999.9829778,0
22486,O=C1CN(c2nc(-c3ccc([N+](=O)[O-])cc3Br)cs2)C(=O)N1,999.9921714,0
22487,CCN(CC)P1(=O)NCCC(C(F)(F)F)O1,329.9923903,0
22488,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2ccc(N)nc2=O)C=CC1NC(=O)C(N)CO,200.0123845,0
22489,N=C(N)NCC(O)CC(O)(C(=O)O)C1OC(n2cc(Br)c(N)nc2=O)C=CC1NC(=O)C(N)CO,200.0120705,0
22490,Cc1cn(C2C=CC(NC(=O)C(N)CO)C(C(O)(CC(O)CNC(=N)N)C(=O)O)O2)c(=O)nc1N,200.0012038,0
22491,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(N(C)C)C(OC4CC(O)C(OC5CCC(=O)C(C)O5)C(C)O4)C(C)O2)CC1(O)CC(C)=O)C(=O)c1c(O)cccc1C3=O,100.0014288,0
22492,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(N(C)C)C(OC4CC5OC6CC(=O)C(C)OC6OC5C(C)O4)C(C)O2)CC1(C)O)C(=O)c1c(O)cccc1C3=O,99.99560212,0
22493,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(N(C)C)C(OC4CC(O)C(OC5CCC(=O)C(C)O5)C(C)O4)C(C)O2)CC1(C)O)C(=O)c1c(O)cccc1C3=O,99.99360776,0
22494,CC[N+]1(CC(=O)c2ccc(-c3ccc(C(=O)C[N+]4(CC)CCOCC4)cc3)cc2)CCOCC1,0.899957568,-1
22495,CCN(CC)CC(C)C(O)(c1cccc(F)c1)c1cccc(F)c1,55.99630501,0
22496,CCN(CC)CC(C)C(O)(c1ccc(C)cc1)c1ccc(C)cc1,178.0021873,0
22497,CCN(CC)CC(C)C(O)(c1ccc(OC)c(OC)c1)c1ccc(OC)c(OC)c1,41.99537298,-1
22498,CC(CN(C)CCN(C)C)C(O)(c1ccccc1)c1ccccc1,178.0087234,0
22499,CC(CN=Cc1ccco1)C(O)(c1ccccc1)c1ccccc1,561.992962,0
22500,CNC(C)CC(O)(c1ccccc1)c1ccccc1,132.994271,0
22501,CC(CNC1CCN(C)CC1)C(O)(c1ccccc1)c1ccccc1,316.004668,0
22502,CNC1(C)Oc2ccccc2O1,99.99878935,0
22503,COC(=O)C1c2cc3c(c(O)c2C(OC2CC(N(C)C)C(OC4CC5OC6CC(=O)C(C)OC6OC5C(C)O4)C(C)O2)CC1(O)CC(C)=O)C(=O)c1c(O)cccc1C3=O,25.00083543,-1
22504,CCCCCCN1CCN(Cc2ccc(OC)cc2OC)C(=O)C1=O,199.9753186,0
22505,CCCCCCN1CCN(Cc2ccc(OC)c(OC)c2OC)C(=O)C1=O,200.0163818,0
22506,CCCCCCN1CCN(Cc2ccc(N(CC)CC)cc2)C(=O)C1=O,99.99610588,0
22507,CCN(CC)c1ccc(CN2CCN(CCCCCCN)C(=O)C2=O)cc1,99.99225694,0
22508,O=[N+]([O-])c1ccc(/C=N/NC2=NCCC2)o1,369.9933391,0
22509,Cn1c([N+](=O)[O-])cnc1C=NNC1=NCCS1,532.9895192,0
22510,Cn1c([N+](=O)[O-])cnc1C=NNC1=NCCC1,999.9788348,0
22511,O=C(NN=C1NCCS1)c1ccco1,999.9715976,0
22512,O=C(NN=C1NCCS1)c1ccc([N+](=O)[O-])o1,999.9882929,0
22513,O=C(NN=C1CCCN1)c1ccco1,659.9795033,0
